model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen,conv_idx,best_test,energy_conv,time_conv,co2_conv,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,pepr_m,cnn,pepr_t`
darknetaa53,36022984,25.435111424,5.637144576,0.607592448,4.551947264,0.041467160019,2.239226641031,26.2249088287354,0,0.698084677419355,2.01352870464325,0.971889269406393,0.770665322580645,0.745967741935484,0.714717741935484,0.776713709677419,0.831149193548387,0.756552419354839,0.829637096774193,0.830141129032258,0.786290322580645,1,CNN,0,derma_pt,0.6759919970945361,6,0.831149193548387,6.911193336499999,4.370818138122567,0.3732044401718333,0.01905073804232221,0.81561119826584,0.010822968970651676,0.8222500072339757,0.019461136532994732,0.8060572427602065,0.6978134261222835,True,0.8152828624492514
resnet61q,36846968,25.435111424,7.574913024,0.612112896,6.56817664,0.050598702658,2.782928646174,31.3661065101624,0,0.82258064516129,2.33803677558899,0.986002172509285,0.826108870967742,0.81804435483871,0.835685483870968,0.821572580645161,0.867439516129032,0.852318548387097,0.856854838709677,0.858870967741935,0.858366935483871,1,CNN,0,derma_pt,0.7158450716712883,6,0.867439516129032,8.433117109666666,5.2276844183604,0.463821441029,0.02361538216734989,0.8474271989664328,0.013631910114707563,0.8557736861607567,0.02366239668365798,0.8362382836683357,0.6765854964475733,True,0.8473882785372027
dpn92,37668392,25.435111424,8.438939648,0.60009984,7.16241408,0.093881532375,5.116543514431,57.6319777965546,0,0.683971774193548,4.3796172618866,0.917941706909981,0.747479838709677,0.789818548387097,0.718245967741936,0.744959677419355,0.775201612903226,0.760584677419355,0.773689516129032,0.78679435483871,0.745967741935484,1,CNN,0,derma_pt,0.5447384251393426,3,0.789818548387097,31.293844125000003,19.2106592655182,1.7055145048103333,0.09218063169182487,0.7231574388603114,0.052121848008832336,0.7506911389416053,0.09222165309036938,0.6939209949071086,0.5971425811135748,True,0.7231302786868922
xception65p,39819560,25.435111424,9.19601152,0.650507776,7.840218112,0.067394836929,3.673018612654,41.6863927841187,0,0.831149193548387,3.1060174703598,0.979880136986301,0.841229838709677,0.844758064516129,0.836693548387097,0.834173387096774,0.845766129032258,0.852822580645161,0.854334677419355,0.857358870967742,0.855846774193548,1,CNN,0,derma_pt,0.676459542977251,9,0.857358870967742,7.488315214333334,4.631821420457634,0.4081131791837777,0.020781676237469508,0.8399042527172973,0.011905068271778617,0.847272039492811,0.020740849265957297,0.8299599473578383,0.6312374631570329,True,0.8399378466966343
gluon_xception65,39916312,25.435111424,11.400118272,0.653080576,10.113138176,0.075695787842,4.238964119164,46.5302264690399,0,0.798387096774194,3.44360268115997,0.960036455768428,0.793850806451613,0.782762096774194,0.798387096774194,0.793346774193548,0.796875,0.797883064516129,0.832661290322581,0.824092741935484,0.831653225806452,1,CNN,0,derma_pt,0.6407939782197785,8,0.832661290322581,9.46197348025,5.816278308629988,0.5298705148955,0.026701189269047763,0.8110064535090175,0.015679295918204116,0.8198072892387065,0.026548303286759594,0.7994382075670748,0.5696388437871548,True,0.8111272383935572
dla102x2,41282200,25.435111424,13.849591808,0.678949376,11.667866112,0.11157295969,6.471231662044,69.2799923419952,0,0.747983870967742,4.78634507656097,0.930788775829419,0.767641129032258,0.66179435483871,0.754032258064516,0.752520161290323,0.796875,0.764616935483871,0.792842741935484,0.813508064516129,0.784778225806452,1,CNN,0,derma_pt,0.5453568974296786,9,0.813508064516129,12.396995521111112,7.697776926888356,0.7190257402271111,0.035504081602983524,0.7856155074317045,0.02154271988965752,0.7963524663990562,0.035773389336618874,0.7710006478962615,0.5159314997209231,True,0.7854112423540405
xception71,42338736,25.435111424,15.139340288,0.69201408,13.566081536,0.097416043108,5.796254564913,59.9992549419403,0,0.789818548387097,4.50549142360687,0.97416777126321,0.800907258064516,0.742943548387097,0.788306451612903,0.808467741935484,0.801411290322581,0.802923387096774,0.823084677419355,0.842741935483871,0.826612903225806,1,CNN,0,derma_pt,0.5975602763947621,9,0.842741935483871,10.82400478977778,6.666583882437811,0.6440282849903334,0.03078627442558201,0.8175719413352676,0.019217952619483475,0.8268515417315275,0.03071739595094298,0.8043787984673515,0.514699162113074,True,0.8176265762026406
twins_pcpvt_base,43828456,25.435111424,8.361345024,0.776287232,7.932153856,0.076365631691,4.620120717293,47.8615486621857,0,0.669354838709677,4.29096162319183,0.685451649639704,0.669354838709677,0.668850806451613,0.669354838709677,0.66179435483871,0.680443548387097,0.678931451612903,0.690020161290323,0.681451612903226,0.686491935483871,1,Other,0,derma_pt,0.5278742810183491,8,0.690020161290323,9.545703961375,5.982693582773212,0.577515089661625,0.026952318698452583,0.6719106123299341,0.01715618000271011,0.6783817223511187,0.027364246072517914,0.6617256331981801,0.5231313244907893,False,0.6716412060553808
gluon_resnext101_32x4d,44177704,25.435111424,8.055160832,0.725233664,7.61825024,0.074586265173,4.848107236267,45.8726401329041,0,0.764112903225807,3.56621587276459,0.967751141552511,0.782762096774194,0.815020161290323,0.784274193548387,0.800403225806452,0.798891129032258,0.790826612903226,0.763608870967742,0.790826612903226,0.810483870967742,1,CNN,0,derma_pt,0.6265906096550286,3,0.815020161290323,24.862088391,15.290880044301367,1.6160357454223335,0.07289012809207518,0.759649231501157,0.04934819001544762,0.7766918255020052,0.07300277072645464,0.7343079802867957,0.6247093233867317,True,0.7595694843719091
ecaresnet101d,44568563,25.435111424,8.162115584,0.736427008,7.698578944,0.070804468427,4.743899384612,43.3707840442658,0,0.756048387096774,3.37146298885345,0.971456584048598,0.774697580645161,0.806451612903226,0.802923387096774,0.815524193548387,0.712197580645161,0.824596774193548,0.828629032258064,0.81804435483871,0.825604838709677,1,Other,1,derma_pt,0.6457091746572496,8,0.828629032258064,8.850558553375,5.421348005533225,0.5929874230765,0.02486739732550831,0.808523165455797,0.017635790600197192,0.814268758933235,0.02461193937215992,0.7977492212203581,0.6327044118610305,False,0.8087247477965304
res2net101_26w_4s,45206688,25.435111424,8.130658304,0.749280256,7.500149248,0.071164085405,5.05265006377,43.7271585464478,0,0.667842741935484,3.50098738670349,0.916514766270712,0.721774193548387,0.735383064516129,0.70866935483871,0.69758064516129,0.702620967741936,0.764616935483871,0.759576612903226,0.777217741935484,0.735383064516129,1,CNN,0,derma_pt,0.574510520365044,9,0.777217741935484,7.907120600555554,4.858573171827533,0.5614055626411111,0.022037782212982023,0.7604589140066839,0.0166568177105225,0.7644838734134028,0.021852624952659598,0.751190256336823,0.5941192391108996,True,0.7605967073495465
cs3edgenet_x,47821120,25.435111424,6.276775936,0.799142912,5.780853248,0.055231238264,3.893802297597,35.5703926086426,0,0.782258064516129,2.60373225212097,0.974315068493151,0.768649193548387,0.793346774193548,0.787298387096774,0.764112903225807,0.814012096774193,0.829637096774193,0.817036290322581,0.817036290322581,0.8125,1,Other,1,derma_pt,0.6674475701064595,7,0.829637096774193,7.8901768948571425,5.081484658377514,0.5562574710852857,0.021986963645037896,0.8117883361400167,0.016497237432564305,0.816172505170465,0.022945571620262856,0.8006097087886465,0.6794084080939169,False,0.8110276047826426
gluon_seresnext101_32x4d,48955416,25.435111424,9.592373248,0.797779968,9.173636096,0.084863824695,6.110195378051,52.4099223613739,0,0.769153225806452,3.97164218425751,0.970457725601109,0.788810483870968,0.797883064516129,0.799395161290323,0.783770161290323,0.803427419354839,0.819556451612903,0.780241935483871,0.823588709677419,0.822076612903226,1,CNN,0,derma_pt,0.6162851423116874,9,0.823588709677419,9.429313855,5.823324706819323,0.6789105975612223,0.02660323458225499,0.8022463615289052,0.020299232755146213,0.8072031059490817,0.02658285214531701,0.7906890279795885,0.5981755611527889,True,0.8022622898447135
cs3se_edgenet_x,50721584,25.435111424,6.922698752,0.845698048,6.423872,0.060013795588,4.290986384574,38.4159939289093,0,0.76008064516129,2.78939065933228,0.973449697777561,0.80241935483871,0.746975806451613,0.809475806451613,0.833165322580645,0.817540322580645,0.780745967741936,0.822076612903226,0.788306451612903,0.807963709677419,1,Other,1,derma_pt,0.653616962537812,5,0.833165322580645,12.0027591176,7.68319878578186,0.8581972769148001,0.03432166437888384,0.8055185840866688,0.025856752044613966,0.8121653641408318,0.035701911948940054,0.7897094960408615,0.6657585015080504,False,0.8044450946439113
efficientnetv2_rw_m,53236442,25.435111424,13.470007296,0.87757312,12.84975872,0.082727203049,5.873631416514,51.6505358219147,0,0.825604838709677,3.50911018848419,0.983019406392694,0.837701612903226,0.832661290322581,0.841733870967742,0.852822580645161,0.861895161290323,0.857358870967742,0.854838709677419,0.850806451612903,0.83820564516129,1,CNN,1,derma_pt,0.6323621023218299,6,0.861895161290323,13.787867174833332,8.608422636985784,0.978938569419,0.03967566643184828,0.829003879881439,0.029599484435814165,0.8371169316995264,0.040238332842323,0.8118044155738291,0.5528696975347895,True,0.8285554704904026
dla169,53389720,25.435111424,10.13972992,0.875867136,9.173154816,0.085300662659,6.013696717476,52.7634093761444,0,0.741935483870968,4.34725551605225,0.932073022404762,0.793850806451613,0.810987903225806,0.791834677419355,0.796370967741936,0.695564516129032,0.739415322580645,0.651209677419355,0.699596774193548,0.742943548387097,1,CNN,0,derma_pt,0.5562447888572792,3,0.810987903225806,28.43355421966667,17.587803125381466,2.004565572492,0.08360188041501833,0.7484186931414318,0.06139181766396289,0.7640796638236051,0.08426470462704182,0.7199259382841151,0.5782275408322758,True,0.7479611756842757
sequencer2d_l,54298216,25.435111424,14.277410816,0.945582592,13.585209344,0.15280848617,10.887604639612,93.8629693984985,0,0.669354838709677,8.79686753749848,0.727541795604305,0.669354838709677,0.665826612903226,0.667842741935484,0.670362903225807,0.672883064516129,0.675907258064516,0.699596774193548,0.709173387096774,0.665826612903226,1,Other,0,derma_pt,0.4158112195678251,9,0.709173387096774,16.978720685555558,10.42921882205539,1.2097338488457778,0.04924586369687722,0.6758886659777688,0.036753664668037984,0.6840326793769732,0.04916579169003184,0.6597945198648281,0.4441027199897333,False,0.6759402495904994
poolformer_m36,56172520,25.435111424,11.549016064,0.969255936,10.921517568,0.080248516306,5.737768915889,49.420912027359,0,0.65070564516129,4.56254987716675,0.930936073059361,0.739415322580645,0.766129032258065,0.771673387096774,0.805443548387097,0.770161290322581,0.805443548387097,0.823084677419355,0.827620967741935,0.82258064516129,1,Other,0,derma_pt,0.6251742681408893,9,0.827620967741935,8.916501811777778,5.491212447484333,0.6375298795432223,0.025065178260638272,0.807383750120424,0.01901651538079226,0.8121762064206238,0.024954488382066167,0.7963922518754918,0.5634948823419975,False,0.8074709434643966
gluon_resnet152_v1b,60192808,25.435111424,8.793358336,0.985241088,8.217822208,0.082470336212,5.896629039161,50.5035424232483,0,0.706653225806452,4.14617862701416,0.965606127427593,0.765625,0.79133064516129,0.738911290322581,0.769153225806452,0.757560483870968,0.758064516129032,0.773185483870968,0.763608870967742,0.730846774193548,1,CNN,0,derma_pt,0.5517887839648095,3,0.79133064516129,27.49011207066667,16.834514141082767,1.9655430130536664,0.08077225271705822,0.7321900087385544,0.06018219836829149,0.746410047611829,0.08057128937117564,0.7058815097963301,0.5908501279837165,True,0.7323261805538018
resnet152d,60212040,25.435111424,8.935964672,0.98660608,8.537615872,0.084839383023,6.066015886129,52.2171988487244,0,0.817036290322581,4.24052102565765,0.988299086757991,0.847782258064516,0.830645161290323,0.824596774193548,0.853326612903226,0.84929435483871,0.838709677419355,0.865423387096774,0.844758064516129,0.851814516129032,1,CNN,0,derma_pt,0.6386247624744782,8,0.865423387096774,10.604922877875,6.52714985609055,0.758251985766125,0.030129190950247305,0.8401115070804472,0.02275865303662903,0.8461657933934681,0.03003374363313129,0.8268216655484003,0.6429565087950787,True,0.840189355393597
dpn98,61570728,25.435111424,12.127830016,0.9885952,10.185701888,0.122540816877,8.761668406701,75.3207125663757,0,0.719254032258065,5.31822021007538,0.912956621004566,0.71875,0.671370967741936,0.740927419354839,0.715725806451613,0.737399193548387,0.735887096774194,0.729334677419355,0.771673387096774,0.722278225806452,1,CNN,0,derma_pt,0.487309989394206,9,0.771673387096774,13.615646319666666,8.368968062930634,0.9735187118556669,0.03915913141964588,0.7425940491352403,0.029431479969096428,0.749611219505294,0.03906427455216282,0.7280106972326096,0.5158546154328119,True,0.7426618410390114
resnetrs101,63618696,25.435111424,8.531214336,1.03959808,7.976879104,0.072623270304,5.119940556428,44.4356453418732,0,0.780745967741936,3.43732938766479,0.977021652541748,0.66633064516129,0.813004032258064,0.794858870967742,0.772681451612903,0.795362903225807,0.832157258064516,0.823588709677419,0.800403225806452,0.84375,1,CNN,0,derma_pt,0.6562275283411149,10,0.84375,7.2623270304,4.44356453418732,0.5119940556428,0.02010387906109016,0.8271216464509406,0.015125162351324143,0.8311782933698839,0.019817815914527147,0.8178613379069599,0.6358341683366733,True,0.8273536575190761
resnet200d,64693064,25.435111424,12.285116416,1.06209536,11.812834816,0.113204470703,8.660142008798,68.960529088974,0,0.816028225806452,5.68655679225922,0.982015944779191,0.799899193548387,0.844254032258064,0.828125,0.830645161290323,0.826108870967742,0.856350806451613,0.875,0.823588709677419,0.819556451612903,1,CNN,0,derma_pt,0.5669954769150846,8,0.875,14.150558837875002,8.62006613612175,1.08251775109975,0.0407634727977709,0.840728967598981,0.032810226596099286,0.8472030751320068,0.04029542152705994,0.824082435867311,0.5820530039965931,True,0.8411072296325008
seresnet152d,66841080,25.435111424,11.312037888,1.0882688,10.869019136,0.0998971118,7.592180496836,61.2255685329437,0,0.8125,4.81272630691528,0.978881278538813,0.846270161290323,0.826108870967742,0.839717741935484,0.863911290322581,0.850806451612903,0.834677419354839,0.854838709677419,0.875504032258064,0.859375,1,Other,0,derma_pt,0.6168904585302618,9,0.875504032258064,11.099679088888887,6.802840948104855,0.8435756107595556,0.0316130931480732,0.8486747968527364,0.025403510387202972,0.8538141554903245,0.03138547146451596,0.8348661299935697,0.6006481816011975,False,0.8488620951921031
wide_resnet50_2,68883240,25.435111424,6.398410752,1.128606208,5.679486976,0.064677028506,4.818438623723,40.1447095870972,0,0.771673387096774,3.20285401344299,0.981592465753425,0.790322580645161,0.814516129032258,0.817540322580645,0.819052419354839,0.807963709677419,0.826108870967742,0.823084677419355,0.819556451612903,0.840221774193548,1,CNN,0,derma_pt,0.6697708460995649,10,0.840221774193548,6.4677028506,4.014470958709721,0.4818438623723,0.017720595050497473,0.8255917962944022,0.014190568206984323,0.8284653797155691,0.01771394769011846,0.8168927499991454,0.6848724850182316,True,0.8255971887784183
dm_nfnet_f0,71489284,25.435111424,7.226785792,1.167955968,6.55957504,0.078142603053,5.5871961183,47.9254374504089,0,0.668850806451613,3.93728578090668,0.032534246575342,0.620967741935484,0.658770161290323,0.654737903225807,0.68195564516129,0.690020161290323,0.711189516129032,0.699596774193548,0.033266129032258,0.033266129032258,1,CNN,0,derma_pt,0.0254430169360455,7,0.711189516129032,11.163229007571427,6.846491064344129,0.7981708740428571,0.031803695836640625,0.6892682387150807,0.02399605668765281,0.6945236863797462,0.031599490265532354,0.6779749278795859,0.5618790099803954,True,0.6894046796649471
dpn131,79254504,25.435111424,16.313745408,1.272774144,13.76249088,0.164067239903,11.238605933348,100.39354300499,0,0.643649193548387,7.18452317714691,0.908243113728963,0.607358870967742,0.555947580645161,0.730342741935484,0.72883064516129,0.743447580645161,0.761088709677419,0.72883064516129,0.748991935483871,0.742943548387097,1,CNN,0,derma_pt,0.4514803211276545,7,0.761088709677419,23.438177129,14.34193471499857,1.6055151333354285,0.06861944890876415,0.7122167862980742,0.04902207262166917,0.7255221120136586,0.068350042186301,0.6899735059704742,0.4496818941663661,True,0.7123963865999444
pnasnet5large,86057668,25.435111424,22.63875584,1.389981696,21.730094592,0.165876507385,10.989318614273,101.462287425995,0,0.808467741935484,7.37253096103668,0.975880100030333,0.827116935483871,0.819556451612903,0.816028225806452,0.830141129032258,0.801411290322581,0.829133064516129,0.826108870967742,0.859375,0.852318548387097,1,Other,0,derma_pt,0.5157154558015168,9,0.859375,18.43072304277777,11.273587491777224,1.2210354015858889,0.053600795360524284,0.8156552308846128,0.03710398962012345,0.8286295382151377,0.05330577540322715,0.795031679805658,0.4319422957920791,False,0.8158836874040812
resnetrs152,86621576,25.435111424,11.700011008,1.410213888,11.075780096,0.101583291314,6.704497226731,62.2619225978851,0,0.772681451612903,4.85001776218414,0.973449697777561,0.804435483870968,0.804435483870968,0.799899193548387,0.787298387096774,0.803427419354839,0.820564516129032,0.826612903225806,0.811491935483871,0.820060483870968,1,CNN,0,derma_pt,0.5858787187536301,8,0.826612903225806,12.69791141425,7.782740324735638,0.838062153341375,0.03640660641267612,0.79757587235667,0.025232604516986206,0.8062686453629174,0.036189969316334794,0.7829658539903964,0.560104164872638,True,0.7977426222058441
dpn107,86917800,25.435111424,16.571695104,1.399316992,14.540204032,0.175853598153,11.958044674387,107.481600046158,0,0.741935483870968,7.90373480319977,0.91237663841683,0.674395161290323,0.696572580645161,0.66179435483871,0.726814516129032,0.703629032258065,0.713709677419355,0.704133064516129,0.74445564516129,0.697076612903226,1,CNN,0,derma_pt,0.4119961370839505,9,0.74445564516129,19.53928868366667,11.942400005128668,1.3286716304874444,0.05692567123742992,0.7043595074095367,0.040440491922038746,0.7155196774262731,0.05658499810741437,0.6856557556447763,0.436728385354052,True,0.7045866129982732
swinv2_base_window8_256,87918816,25.435111424,14.168358912,1.448608768,13.46536448,0.155011858917,11.50963052462,95.0431334972382,0,0.669354838709677,8.09209418296814,0.69173018845249,0.694052419354839,0.669354838709677,0.690020161290323,0.679939516129032,0.67741935483871,0.691028225806452,0.667338709677419,0.690020161290323,0.691532258064516,1,Other,0,derma_pt,0.429538819193054,2,0.694052419354839,77.5059294585,47.5215667486191,5.75481526231,0.2307826612691225,0.5639114371656537,0.17764186516682592,0.5893578004349556,0.23103151196922764,0.5170020134982672,0.436032065695791,False,0.5637974435313954
nasnetalarge,88753150,25.435111424,21.130903552,1.418934272,20.245244416,0.174987727624,13.342814231365,107.049753189087,0,0.763608870967742,7.36697537899017,0.972174657534247,0.794858870967742,0.826612903225806,0.80695564516129,0.803427419354839,0.826108870967742,0.835181451612903,0.827620967741935,0.847278225806452,0.836189516129032,1,Other,0,derma_pt,0.4952138223600786,9,0.847278225806452,19.443080847111112,11.894417021009666,1.482534914596111,0.05663711898293613,0.8018630148276428,0.04520993810988632,0.8106297069262796,0.056349735028753935,0.7806059185258893,0.4415797867980549,False,0.8020811647038365
resnetrs200,93209992,25.435111424,16.16904192,1.519683584,15.452388864,0.136800327426,10.396824884371,83.5227160453796,0,0.765625,6.55817353725433,0.975452017838552,0.784778225806452,0.801411290322581,0.811995967741935,0.797883064516129,0.816532258064516,0.781754032258065,0.846774193548387,0.840221774193548,0.864415322580645,1,CNN,0,derma_pt,0.5619353783912242,10,0.864415322580645,13.680032742600002,8.35227160453796,1.0396824884371,0.039352243001418916,0.8316865897978969,0.031482421321466406,0.8380320446694708,0.038982410944129506,0.8155978145489436,0.5127904627613957,True,0.8319826336570469
seresnext101d_32x8d,93588280,25.435111424,14.42840576,1.537078272,13.385281024,0.135777042173,9.572281473231,83.3677759170532,0,0.742943548387097,6.47737066745758,0.961044520547945,0.770665322580645,0.803931451612903,0.800403225806452,0.80241935483871,0.784274193548387,0.814012096774193,0.804939516129032,0.785786290322581,0.819556451612903,1,Other,0,derma_pt,0.5341719027031091,10,0.819556451612903,13.5777042173,8.336777591705319,0.9572281473231,0.039045333213906026,0.7887590901139081,0.02892650588539715,0.7965160260962176,0.038906442989515205,0.7733538990452413,0.5109583453009398,False,0.7888645384223246
seresnextaa101d_32x8d,93588280,25.435111424,15.126757376,1.535505408,14.13933824,0.143574960957,11.05527199369,87.711266040802,0,0.74445564516129,6.83942120075226,0.956754492298109,0.771673387096774,0.780745967741936,0.807963709677419,0.797883064516129,0.835181451612903,0.809979838709677,0.840725806451613,0.797883064516129,0.83366935483871,1,Other,0,derma_pt,0.5327167390962178,8,0.840725806451613,17.946870119625,10.96390825510025,1.38190899921125,0.05214959495089319,0.7990553914444571,0.042090741146743084,0.8067683295280572,0.05178740192238757,0.7793897966253104,0.5136532141595395,False,0.7993305537934661
ecaresnet269d,102093077,25.435111424,19.86002944,1.667828736,19.072327168,0.173824521503,15.035821110052,105.554128646851,0,0.815020161290323,8.32178018093109,0.980593607305936,0.825604838709677,0.828125,0.855846774193548,0.856854838709677,0.853326612903226,0.857862903225806,0.866935483870968,0.864415322580645,0.850806451612903,1,Other,1,derma_pt,0.5052398735894368,8,0.866935483870968,21.728065187875,13.194266080856377,1.8794776387565,0.06349037965915655,0.8151794322284481,0.057514348310850956,0.8197860248948006,0.06272296289751231,0.791874348243735,0.4663309121982483,False,0.8157680920973702
legacy_senet154,115088984,25.435111424,18.15085056,1.861254656,16.598429696,0.184673870316,15.974289782291,112.548484325409,0,0.797379032258065,8.67833836078644,0.98273401826484,0.791834677419355,0.808467741935484,0.811995967741935,0.819556451612903,0.832661290322581,0.832157258064516,0.844758064516129,0.826612903225806,0.823084677419355,1,CNN,0,derma_pt,0.4766930698539328,8,0.844758064516129,23.0842337895,14.068560540676126,1.996786222786375,0.0675578810341263,0.7912995440564078,0.061150673780856764,0.7960773954053805,0.06700967432343846,0.7671966934758132,0.474907454542207,True,0.7917060968090723
resnetrs270,129861448,25.435111424,20.963131392,2.113232896,20.127318528,0.180177152647,17.026740925141,109.593032836914,0,0.780745967741936,8.62695915699005,0.970167734307241,0.745967741935484,0.789818548387097,0.795866935483871,0.81804435483871,0.802923387096774,0.832157258064516,0.810483870967742,0.821068548387097,0.835685483870968,1,CNN,0,derma_pt,0.489001871695518,10,0.835685483870968,18.0177152647,10.9593032836914,1.7026740925141,0.05236207791551663,0.7941045210658536,0.05203380105418253,0.794352313617277,0.05176482350692048,0.7747410582022305,0.437333885765782,True,0.7945554606822893
vgg11,132863336,25.435111424,6.3438848,2.105291776,4.5001728,0.046234038779,4.554052819712,29.1979086399078,0,0.650201612903226,2.09705159664154,0.681608115973538,0.643649193548387,0.650201612903226,0.661290322580645,0.649193548387097,0.667338709677419,0.65070564516129,0.689012096774194,0.684979838709677,0.672883064516129,1,CNN,0,derma_pt,0.569312645072558,8,0.689012096774194,5.779254847375,3.649738579988475,0.569256602464,0.015655760931526194,0.6783913637650759,0.016900183840205987,0.6775611881317785,0.01592564577683408,0.6715996977100623,0.5627948365686557,True,0.6782111462963774
vgg13,133047848,25.435111424,7.941914624,2.108507136,5.30769408,0.064597638795,6.298269782507,40.287074804306,0,0.670866935483871,2.99507989883423,0.799473412777191,0.70866935483871,0.701108870967742,0.738911290322581,0.733366935483871,0.750504032258065,0.756048387096774,0.711189516129032,0.741431451612903,0.732358870967742,1,CNN,0,derma_pt,0.5839348723005986,7,0.756048387096774,9.228234113571428,5.755296400615143,0.8997528260724286,0.026000144285252644,0.7368891625482797,0.027144888825665552,0.7360679056302991,0.026249305804931896,0.726188907209316,0.5818798722099414,True,0.7367102543409494
dla46x_c,1068440,25.435111424,3.005218816,0.013367296,2.25071616,0.021847172063,1.354524667897,13.8256618976593,0,0.507978723404255,1.04754235744476,0.923305457746479,0.634973404255319,0.571143617021277,0.603723404255319,0.639960106382979,0.646941489361702,0.597074468085106,0.650265957446808,0.640292553191489,0.609042553191489,0,CNN,0,lidc,0.5716478725684028,8,0.650265957446808,2.730896507875,1.7282077372074125,0.169315583487125,0.006512943642835336,0.6460582166915056,0.0045028326503278844,0.6473510440295281,0.006504279638110851,0.6425151857056068,0.6091668449859238,True,0.6460637779708314
dla46_c,1301400,25.435111424,2.533359616,0.017119232,1.865551872,0.019036466251,1.132669741948,11.8669283390045,0,0.609042553191489,0.892916703224182,0.925946302816901,0.587765957446808,0.610039893617021,0.590425531914894,0.648936170212766,0.587433510638298,0.636635638297872,0.590757978723404,0.644614361702128,0.622007978723404,0,CNN,0,lidc,0.5884656319260585,5,0.648936170212766,3.8072932502,2.3733856678009,0.2265339483896,0.00974133664955571,0.6426756503462707,0.006276484590359556,0.6448885372462404,0.00966762074792492,0.6382656184938407,0.6208092844784898,True,0.6427225721391934
mobilevitv2_050,1370593,25.435111424,3.097493504,0.035255808,2.86905856,0.018340003461,1.091230205904,11.3941447734833,0,0.625997340425532,0.939352416992188,0.978102992957746,0.679521276595745,0.662898936170213,0.645279255319149,0.649933510638298,0.650265957446808,0.655917553191489,0.654587765957447,0.656582446808511,0.653257978723404,0,Other,1,lidc,0.6192521810974084,2,0.679521276595745,9.1700017305,5.69707238674165,0.545615102952,0.02582549026514999,0.6624141075107286,0.016167345851106043,0.6687100105805919,0.02596383042220301,0.6529476252896254,0.6339992208487961,False,0.6623247881127637
mobilenetv2_050,1968680,25.435111424,2.225078272,0.028583936,1.91940352,0.012287478415,0.718817487286,7.95513844490051,0,0.584441489361702,0.70338294506073,0.923635563380282,0.619348404255319,0.640625,0.660904255319149,0.655585106382979,0.657247340425532,0.658577127659574,0.654255319148936,0.654255319148936,0.641289893617021,0,CNN,1,lidc,0.6185330671450063,4,0.660904255319149,3.07186960375,1.9887846112251275,0.1797043718215,0.007535610392852571,0.6559611873782336,0.0048248637781877724,0.6577307938361702,0.007781901668809927,0.6518158571193212,0.6411390124455685,True,0.6558008773770813
semnasnet_075,2912278,25.435111424,2.797600768,0.043697664,2.101021696,0.017971334176,1.051323049286,11.1877229213715,0,0.638962765957447,0.895846772193909,0.972821302816901,0.644946808510638,0.641622340425532,0.653922872340426,0.654587765957447,0.636968085106383,0.645279255319149,0.649601063829787,0.652593085106383,0.654920212765957,0,Other,1,lidc,0.6214782132576974,10,0.654920212765957,1.7971334176000002,1.11877229213715,0.1051323049286,0.0037123459523722255,0.6524979147731177,0.002513282674075472,0.653278339633607,0.00351618580267045,0.6499376733694705,0.619182877382695,False,0.6526254603876807
pvt_v2_b0,3666760,25.435111424,3.886022656,0.072546304,2.30749696,0.035764609667,2.074347360662,22.5231935977936,0,0.523271276595745,1.69802720546722,0.50506161971831,0.477393617021277,0.476396276595745,0.521941489361702,0.523271276595745,0.490026595744681,0.522273936170213,0.522606382978723,0.521609042553192,0.522273936170213,0,Other,1,lidc,0.4717548095549245,1,0.523271276595745,35.764609667,22.5231935977936,2.074347360662,0.10558961709929025,0.4732961204616227,0.06355490995395677,0.49200212579376684,0.10846318203001883,0.4502822670134719,0.4719109318952388,False,0.472069154013249
convnext_atto,3695520,25.435111424,1.579155456,0.071399424,1.4860032,0.022406691352,1.299588098412,13.9602797031403,0,0.522606382978723,0.894762349128723,0.501980633802817,0.523271276595745,0.523271276595745,0.523271276595745,0.522273936170213,0.477726063829787,0.477061170212766,0.477726063829787,0.522938829787234,0.522606382978723,0,CNN,0,lidc,0.4897486931660348,2,0.523271276595745,11.203345676,6.98013985157015,0.649794049206,0.0319240161300001,0.5070831460616226,0.01939667948286576,0.5133146763448333,0.03225477725360394,0.4983748904619344,0.5230137105017325,True,0.5069206635090127
mnasnet_100,4383312,25.435111424,2.350907392,0.067419136,2.024285184,0.018645351807,1.08143040478,11.6914036273956,0,0.625664893617021,0.920887804031372,0.961817781690141,0.664228723404255,0.644614361702128,0.657579787234043,0.662566489361702,0.649933510638298,0.661901595744681,0.655252659574468,0.692154255319149,0.673204787234043,0,Other,1,lidc,0.6376080353502908,9,0.692154255319149,2.071705756333333,1.2990448474884,0.1201589338644444,0.004535859609883747,0.6890289168850083,0.0029790773469855264,0.690098398812057,0.0044000715623542415,0.6860029887017242,0.6676270334652593,False,0.6891220689007879
